Unique ID,Title,Authors-revised,Authors,Authors (Full Names)-revised,Authors (Full Names)
WOS:000364978800065,Parental asthma and maternal asthma medication during pregnancy and risk of offspring autism spectrum disorder,"Gong, T|Lundholm, C|Rejno, G|Bolte, S|Larsson, H|D'Onofrio, B|Lichtenstein, P|Almqvist, C","Gong, T|Lundholm, C|Rejno, G|Bolte, S|Larsson, H|D'Onofrio, B|Lichtenstein, P|Almqvist, C","Gong, Tong|Lundholm, Cecilia|Rejno, Gustaf|Bolte, Sven|Larsson, Henrik|D'Onofrio, Brian|Lichtenstein, Paul|Almqvist, Catarina","Gong, Tong|Lundholm, Cecilia|Rejno, Gustaf|Bolte, Sven|Larsson, Henrik|D'Onofrio, Brian|Lichtenstein, Paul|Almqvist, Catarina"
WOS:000364978800146,"Childhood attention-deficit/hyperactivity disorder symptoms and the development of adolescent alcohol problems: a prospective, population-based study of Swedish twins","Quinn, P|Pettersson, E|Lundstrom, S|Anckarsater, H|Langstorm, N|Gumpert, CH|Larsson, H|Lichtenstein, P|D'Onofrio, B","Quinn, P|Pettersson, E|Lundstrom, S|Anckarsater, H|Langstorm, N|Gumpert, CH|Larsson, H|Lichtenstein, P|D'Onofrio, B","Quinn, Patrick|Pettersson, Erik|Lundstrom, Sebastian|Anckarsater, Henrik|Langstorm, Niklas|Gumpert, Clara Hellner|Larsson, Henrik|Lichtenstein, Paul|D'Onofrio, Brian","Quinn, Patrick|Pettersson, Erik|Lundstrom, Sebastian|Anckarsater, Henrik|Langstorm, Niklas|Gumpert, Clara Hellner|Larsson, Henrik|Lichtenstein, Paul|D'Onofrio, Brian"
WOS:000364978800168,A genetically informed study of the associations between maternal age at childbearing and adverse perinatal outcomes,"Sujan, A|Rickert, M|Class, Q|Coyne, C|Lichtenstein, P|Malmros, CA|Larsson, H|Sjolander, A|Lahey, B|Van Hulle, C|Waldman, I|Oberg, A|D'Onofrio, B","Sujan, A|Rickert, M|Class, Q|Coyne, C|Lichtenstein, P|Malmros, CA|Larsson, H|Sjolander, A|Lahey, B|Van Hulle, C|Waldman, I|Oberg, A|D'Onofrio, B","Sujan, Ayesha|Rickert, Martin|Class, Quetzal|Coyne, Claire|Lichtenstein, Paul|Malmros, Catarina Almqvist|Larsson, Henrik|Sjolander, Arvid|Lahey, Benjamin|Van Hulle, Carol|Waldman, Irwin|Oberg, Anna|D'Onofrio, Brian","Sujan, Ayesha|Rickert, Martin|Class, Quetzal|Coyne, Claire|Lichtenstein, Paul|Malmros, Catarina Almqvist|Larsson, Henrik|Sjolander, Arvid|Lahey, Benjamin|Van Hulle, Carol|Waldman, Irwin|Oberg, Anna|D'Onofrio, Brian"
WOS:000364978800185,Familial liability for eating disorders and suicidal behavior: a population-based study in Sweden,"Yao, SY|Kuja-Halkola, R|Thornton, L|Runfola, C|D'Onofrio, B|Sjolander, A|Larsson, H|Bulik, C","Yao, SY|Kuja-Halkola, R|Thornton, L|Runfola, C|D'Onofrio, B|Sjolander, A|Larsson, H|Bulik, C","Yao, Shuyang|Kuja-Halkola, Ralf|Thornton, Laura|Runfola, Cristin|D'Onofrio, Brian|Sjolander, Arvid|Larsson, Henrik|Bulik, Cynthia","Yao, Shuyang|Kuja-Halkola, Ralf|Thornton, Laura|Runfola, Cristin|D'Onofrio, Brian|Sjolander, Arvid|Larsson, Henrik|Bulik, Cynthia"
WOS:000365081300012,Child-Informed Mediation Study Follow-Up: Comparing the Frequency of Relitigation Following Different Types of Family Mediation,"Rudd, BN|Ogle, RK|Holtzworth-Munroe, A|Applegate, AG|D'Onofrio, BM","Rudd, BN|Ogle, RK|Holtzworth-Munroe, A|Applegate, AG|D'Onofrio, BM","Rudd, Brittany N.|Ogle, Rachel K.|Holtzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian M.","Rudd, Brittany N.|Ogle, Rachel K.|Holtzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian M."
WOS:000364397200003,Hierarchical Error Representation: A Computational Model of Anterior Cingulate and Dorsolateral Prefrontal Cortex,"Alexander, WH|Brown, JW","Alexander, WH|Brown, JW","Alexander, William H.|Brown, Joshua W.","Alexander, William H.|Brown, Joshua W."
WOS:000363691100007,Rethinking ovarian cancer II: reducing mortality from high-grade serous ovarian cancer,"Bowtell, DD|Bohm, S|Ahmed, AA|Aspuria, PJ|Bast, RC|Beral, V|Berek, JS|Birrer, MJ|Blagden, S|Bookman, MA|Brenton, JD|Chiappinelli, KB|Martins, FC|Coukos, G|Drapkin, R|Edmondson, R|Fotopoulou, C|Gabra, H|Galon, J|Gourley, C|Heong, V|Huntsman, DG|Iwanicki, M|Karlan, BY|Kaye, A|Lengyel, E|Levine, DA|Lu, KH|McNeish, IA|Menon, U|Narod, SA|Nelson, BH|Nephew, KP|Pharoah, P|Powell, DJ|Ramos, P|Romero, IL|Scott, CL|Sood, AK|Stronach, EA|Balkwill, FR","Bowtell, DD|Bohm, S|Ahmed, AA|Aspuria, PJ|Bast, RC|Beral, V|Berek, JS|Birrer, MJ|Blagden, S|Bookman, MA|Brenton, JD|Chiappinelli, KB|Martins, FC|Coukos, G|Drapkin, R|Edmondson, R|Fotopoulou, C|Gabra, H|Galon, J|Gourley, C|Heong, V|Huntsman, DG|Iwanicki, M|Karlan, BY|Kaye, A|Lengyel, E|Levine, DA|Lu, KH|McNeish, IA|Menon, U|Narod, SA|Nelson, BH|Nephew, KP|Pharoah, P|Powell, DJ|Ramos, P|Romero, IL|Scott, CL|Sood, AK|Stronach, EA|Balkwill, FR","Bowtell, David D.|Boehm, Steffen|Ahmed, Ahmed A.|Aspuria, Paul-Joseph|Bast, Robert C., Jr.|Beral, Valerie|Berek, Jonathan S.|Birrer, Michael J.|Blagden, Sarah|Bookman, Michael A.|Brenton, James D.|Chiappinelli, Katherine B.|Martins, Filipe Correia|Coukos, George|Drapkin, Ronny|Edmondson, Richard|Fotopoulou, Christina|Gabra, Hani|Galon, Jerome|Gourley, Charlie|Heong, Valerie|Huntsman, David G.|Iwanicki, Marcin|Karlan, Beth Y.|Kaye, Allyson|Lengyel, Ernst|Levine, Douglas A.|Lu, Karen H.|McNeish, Iain A.|Menon, Usha|Narod, Steven A.|Nelson, Brad H.|Nephew, Kenneth P.|Pharoah, Paul|Powell, Daniel J., Jr.|Ramos, Pilar|Romero, Iris L.|Scott, Clare L.|Sood, Anil K.|Stronach, Euan A.|Balkwill, Frances R.","Bowtell, David D.|Boehm, Steffen|Ahmed, Ahmed A.|Aspuria, Paul-Joseph|Bast, Robert C., Jr.|Beral, Valerie|Berek, Jonathan S.|Birrer, Michael J.|Blagden, Sarah|Bookman, Michael A.|Brenton, James D.|Chiappinelli, Katherine B.|Martins, Filipe Correia|Coukos, George|Drapkin, Ronny|Edmondson, Richard|Fotopoulou, Christina|Gabra, Hani|Galon, Jerome|Gourley, Charlie|Heong, Valerie|Huntsman, David G.|Iwanicki, Marcin|Karlan, Beth Y.|Kaye, Allyson|Lengyel, Ernst|Levine, Douglas A.|Lu, Karen H.|McNeish, Iain A.|Menon, Usha|Narod, Steven A.|Nelson, Brad H.|Nephew, Kenneth P.|Pharoah, Paul|Powell, Daniel J., Jr.|Ramos, Pilar|Romero, Iris L.|Scott, Clare L.|Sood, Anil K.|Stronach, Euan A.|Balkwill, Frances R."
WOS:000209861300492,"TRENDS OF HPV VACCINE UPTAKE, COMPLETION, AND ADHERENCE IN THE UNITED STATES: 2006-2011","Lee, H|Lin, H","Lee, H|Lin, H","Lee, H.|Lin, H.","Lee, H.|Lin, H."
WOS:000356784700006,Mature Driver Laws and State Predictors of Motor Vehicle Crash Fatality Rates Among the Elderly: A Cross-sectional Ecological Study,"Bell, TM|Qiao, N|Zarzaur, BL","Bell, TM|Qiao, N|Zarzaur, BL","Bell, Teresa M.|Qiao, Nan|Zarzaur, Ben L.","Bell, Teresa M.|Qiao, Nan|Zarzaur, Ben L."
WOS:000364271200005,Identifying the role of pre-and postsynaptic GABA(B) receptors in behavior,"Kasten, CR|Boehm, SL","Kasten, CR|Boehm, SL","Kasten, Chelsea R.|Boehm, Stephen L., II","Kasten, Chelsea R.|Boehm, Stephen L., II"
WOS:000363956300019,POINT: Should Childhood Vaccination Against Measles Be a Mandatory Requirement for Attending School? Yes,"Silverman, RD|Hendrix, KS","Silverman, RD|Hendrix, KS","Silverman, Ross D.|Hendrix, Kristin S.","Silverman, Ross D.|Hendrix, Kristin S."
WOS:000363956300021,Should Childhood Vaccination Against Measles Be a Mandatory Requirement for Attending School? No,"Silverman, RD|Hendrix, KS","Silverman, RD|Hendrix, KS","Silverman, Ross D.|Hendrix, Kristin S.","Silverman, Ross D.|Hendrix, Kristin S."
WOS:000363279200009,Utilization of and Adherence to Oral Contraceptive Pills and Associated Disparities in the United States: A Baseline Assessment for the Impact of the Affordable Care Act of 2010,"Lin, HC|Lee, HY","Lin, HC|Lee, HY","Lin, Hsien-Chang|Lee, Hsiao-Yun","Lin, Hsien-Chang|Lee, Hsiao-Yun"
WOS:000362976300033,Association between parental age and asthma in a population-based register study,"Almqvist, C|Olsson, H|Ullemar, V|D'Onofrio, BM|Frans, E|Lundholm, C","Almqvist, C|Olsson, H|Ullemar, V|D'Onofrio, BM|Frans, E|Lundholm, C","Almqvist, Catarina|Olsson, Henrik|Ullemar, Vilhelmina|D'Onofrio, Brian M.|Frans, Emma|Lundholm, Cecilia","Almqvist, Catarina|Olsson, Henrik|Ullemar, Vilhelmina|D'Onofrio, Brian M.|Frans, Emma|Lundholm, Cecilia"
WOS:000362707700003,Preconception Maternal Bereavement and Infant and Childhood Mortality: A Danish Population-Based Study,"Class, QA|Mortensen, PB|Henriksen, TB|Dalman, C|D'Onofrio, BM|Khashan, AS","Class, QA|Mortensen, PB|Henriksen, TB|Dalman, C|D'Onofrio, BM|Khashan, AS","Class, Quetzal A.|Mortensen, Preben B.|Henriksen, Tine B.|Dalman, Christina|D'Onofrio, Brian M.|Khashan, Ali S.","Class, Quetzal A.|Mortensen, Preben B.|Henriksen, Tine B.|Dalman, Christina|D'Onofrio, Brian M.|Khashan, Ali S."
WOS:000362510200003,Randomized Control Trial: Online Parent Program and Waiting Period for Unmarried Parents in Title IV-D Court,"Rudd, BN|Holtzworth-Munroe, A|Reyome, JG|Applegate, AG|D'Onofrio, BM","Rudd, BN|Holtzworth-Munroe, A|Reyome, JG|Applegate, AG|D'Onofrio, BM","Rudd, Brittany N.|Holtzworth-Munroe, Amy|Reyome, Jason G.|Applegate, Amy G.|D'Onofrio, Brian M.","Rudd, Brittany N.|Holtzworth-Munroe, Amy|Reyome, Jason G.|Applegate, Amy G.|D'Onofrio, Brian M."
WOS:000212245200009,ASSOCIATIONS BETWEEN PARENT AND CHILD REPORTS OF INTERPARENTAL CONFLICT/VIOLENCE AND CHILD DIFFICULTIES IN A FAMILY MEDIATION SETTING,"Rudd, BN|Hotzworth-Munroe, A|Applegate, AG|D'Onofrio, BM|Ballard, RH|Bates, JE","Rudd, BN|Hotzworth-Munroe, A|Applegate, AG|D'Onofrio, BM|Ballard, RH|Bates, JE","Rudd, Brittany N.|Hotzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian M.|Ballard, Robin H.|Bates, John E.","Rudd, Brittany N.|Hotzworth-Munroe, Amy|Applegate, Amy G.|D'Onofrio, Brian M.|Ballard, Robin H.|Bates, John E."
WOS:000386899000183,What are the barriers to hiring and promoting women in surgery?,"Fecher, AM|Valsangkar, N|Rozycki, GS|Blanton, C|Freischlag, JA|Bell, TM|Zimmers, T|Koniaris, LG","Fecher, AM|Valsangkar, N|Rozycki, GS|Blanton, C|Freischlag, JA|Bell, TM|Zimmers, T|Koniaris, LG","Fecher, Alison M.|Valsangkar, Nakul|Rozycki, Grace S.|Blanton, Casi|Freischlag, Julie A.|Bell, Teresa M.|Zimmers, Teresa|Koniaris, Leonidas G.","Fecher, Alison M.|Valsangkar, Nakul|Rozycki, Grace S.|Blanton, Casi|Freischlag, Julie A.|Bell, Teresa M.|Zimmers, Teresa|Koniaris, Leonidas G."
WOS:000360869700048,Small molecule inhibitors of PSD95-nNOS protein-protein interactions as novel analgesics,"Lee, WH|Xu, ZL|Ashpole, NM|Hudmon, A|Kulkarni, PM|Thakur, GA|Lai, YY|Hohmann, AG","Lee, WH|Xu, ZL|Ashpole, NM|Hudmon, A|Kulkarni, PM|Thakur, GA|Lai, YY|Hohmann, AG","Lee, Wan-Hung|Xu, Zhili|Ashpole, Nicole M.|Hudmon, Andy|Kulkarni, Pushkar M.|Thakur, Ganesh A.|Lai, Yvonne Y.|Hohmann, Andrea G.","Lee, Wan-Hung|Xu, Zhili|Ashpole, Nicole M.|Hudmon, Andy|Kulkarni, Pushkar M.|Thakur, Ganesh A.|Lai, Yvonne Y.|Hohmann, Andrea G."
WOS:000361119700250,"Determining the Drivers of Academic Success in Surgery: An Analysis of 3,850 Faculty","Valsangkar, N|Zimmers, TA|Kim, BJ|Blanton, C|Joshi, MM|Bell, TM|Nakeeb, A|Dunnington, GL|Koniaris, LG","Valsangkar, N|Zimmers, TA|Kim, BJ|Blanton, C|Joshi, MM|Bell, TM|Nakeeb, A|Dunnington, GL|Koniaris, LG","Valsangkar, Nakul|Zimmers, Teresa A.|Kim, Bradford J.|Blanton, Casi|Joshi, Mugdha M.|Bell, Teresa M.|Nakeeb, Attila|Dunnington, Gary L.|Koniaris, Leonidas G.","Valsangkar, Nakul|Zimmers, Teresa A.|Kim, Bradford J.|Blanton, Casi|Joshi, Mugdha M.|Bell, Teresa M.|Nakeeb, Attila|Dunnington, Gary L.|Koniaris, Leonidas G."
WOS:000360791500696,IMPROVING DISEASE-SPECIFIC SEXUAL AND REPRODUCTIVE HEALTH KNOWLEDGE AMONG ADOLESCENTS WITH CYSTIC FIBROSIS,"Jacobs, Z|Korn, K|Howenstine, M|Aalsma, M|Williams, R","Jacobs, Z|Korn, K|Howenstine, M|Aalsma, M|Williams, R","Jacobs, Z.|Korn, K.|Howenstine, M.|Aalsma, M.|Williams, R.","Jacobs, Z.|Korn, K.|Howenstine, M.|Aalsma, M.|Williams, R."
WOS:000358466200013,Alcohol use severity and depressive symptoms among late adolescent Hispanics: Testing associations of acculturation and enculturation in a bicultural transaction model,"Cano, MA|de Dios, MA|Castro, Y|Vaughan, EL|Castillo, LG|Lorenzo-Blanco, EI|Pina-Watson, B|Cardoso, JB|Ojeda, L|Cruz, RA|Correa-Fernandez, V|Ibanez, G|Auf, R|Molleda, LM","Cano, MA|de Dios, MA|Castro, Y|Vaughan, EL|Castillo, LG|Lorenzo-Blanco, EI|Pina-Watson, B|Cardoso, JB|Ojeda, L|Cruz, RA|Correa-Fernandez, V|Ibanez, G|Auf, R|Molleda, LM","Cano, Miguel Angel|de Dios, Marcel A.|Castro, Yessenia|Vaughan, Ellen L.|Castillo, Linda G.|Lorenzo-Blanco, Elma I.|Pina-Watson, Brandy|Cardoso, Jodi Berger|Ojeda, Lizette|Cruz, Rick A.|Correa-Fernandez, Virmarie|Ibanez, Gladys|Auf, Rehab|Molleda, Lourdes M.","Cano, Miguel Angel|de Dios, Marcel A.|Castro, Yessenia|Vaughan, Ellen L.|Castillo, Linda G.|Lorenzo-Blanco, Elma I.|Pina-Watson, Brandy|Cardoso, Jodi Berger|Ojeda, Lizette|Cruz, Rick A.|Correa-Fernandez, Virmarie|Ibanez, Gladys|Auf, Rehab|Molleda, Lourdes M."
WOS:000364823800006,Alcohol Use Severity Among Hispanic Emerging Adults in Higher Education: Understanding the Effect of Cultural Congruity,"Cano, MA|Vaughan, EL|de Dios, MA|Castro, Y|Roncancio, AM|Ojeda, L","Cano, MA|Vaughan, EL|de Dios, MA|Castro, Y|Roncancio, AM|Ojeda, L","Cano, Miguel Angel|Vaughan, Ellen L.|de Dios, Marcel A.|Castro, Yessenia|Roncancio, Angelica M.|Ojeda, Lizette","Cano, Miguel Angel|Vaughan, Ellen L.|de Dios, Marcel A.|Castro, Yessenia|Roncancio, Angelica M.|Ojeda, Lizette"
WOS:000369980200410,Labor Induction and Offspring Risk of Autism Spectrum Disorder,"Oberg, AS|D'Onofrio, BM|Rickert, ME|Hernandez-Diaz, S|Bateman, BT","Oberg, AS|D'Onofrio, BM|Rickert, ME|Hernandez-Diaz, S|Bateman, BT","Oberg, Anna S.|D'Onofrio, Brian M.|Rickert, Martin E.|Hernandez-Diaz, Sonia|Bateman, Brian T.","Oberg, Anna S.|D'Onofrio, Brian M.|Rickert, Martin E.|Hernandez-Diaz, Sonia|Bateman, Brian T."
WOS:000362852300003,The Effects of Racial Heterogeneity on Mental Health: A Study of Detained Youth Across Multiple Counties,"Lau, KSL|Aalsma, MC|Holloway, ED|Wiehe, SE|Vachon, DD","Lau, KSL|Aalsma, MC|Holloway, ED|Wiehe, SE|Vachon, DD","Lau, Katherine S. L.|Aalsma, Matthew C.|Holloway, Evan D.|Wiehe, Sarah E.|Vachon, David D.","Lau, Katherine S. L.|Aalsma, Matthew C.|Holloway, Evan D.|Wiehe, Sarah E.|Vachon, David D."
WOS:000362055800016,Racial Differences in the Transactional Relationship Between Depression and Alcohol Use From Elementary School to Middle School,"Birkley, EL|Zapolski, TCB|Smith, GT","Birkley, EL|Zapolski, TCB|Smith, GT","Birkley, Erica L.|Zapolski, Tamika C. B.|Smith, Gregory T.","Birkley, Erica L.|Zapolski, Tamika C. B.|Smith, Gregory T."
WOS:000361580100040,Aiming for allosterism: Evaluation of allosteric modulators of CB1 in a neuronal model,"Straiker, A|Mitjavila, J|Yin, D|Gibson, A|Mackie, K","Straiker, A|Mitjavila, J|Yin, D|Gibson, A|Mackie, K","Straiker, Alex|Mitjavila, Jose|Yin, Danielle|Gibson, Anne|Mackie, Ken","Straiker, Alex|Mitjavila, Jose|Yin, Danielle|Gibson, Anne|Mackie, Ken"
WOS:000361084800007,"Measuring Accreditation Activity and Progress: Findings from a Survey of Indiana Local Health Departments, 2013","Meyerson, BE|Barnes, PR|King, J|Degi, LS|Halverson, PK|Polmanski, HF","Meyerson, BE|Barnes, PR|King, J|Degi, LS|Halverson, PK|Polmanski, HF","Meyerson, Beth E.|Barnes, Priscilla R.|King, Jerry|Degi, Lindsey S.|Halverson, Paul K.|Polmanski, Haley F.","Meyerson, Beth E.|Barnes, Priscilla R.|King, Jerry|Degi, Lindsey S.|Halverson, Paul K.|Polmanski, Haley F."
WOS:000359359400014,Personality Measured in Elementary School Predicts Middle School Addictive Behavior Involvement,"Guller, L|Zapolski, TCB|Smith, GT","Guller, L|Zapolski, TCB|Smith, GT","Guller, Leila|Zapolski, Tamika C. B.|Smith, Gregory T.","Guller, Leila|Zapolski, Tamika C. B.|Smith, Gregory T."
WOS:000416106400277,EVENT-LEVEL ANALYSIS OF CONDOM USE AND LOVE DURING TRANSACTIONAL VAGINAL INTERCOURSE AMONG WOMEN LIVING IN THE MIDWESTERN UNITED STATES,"Roth, AM|Wagner, KD|Hensel, DJ|Truong, Q|Wiehe, SE|Rosenberger, JG|Fortenberry, JD","Roth, AM|Wagner, KD|Hensel, DJ|Truong, Q|Wiehe, SE|Rosenberger, JG|Fortenberry, JD","Roth, A. M.|Wagner, K. D.|Hensel, D. J.|Truong, Q.|Wiehe, S. E.|Rosenberger, J. G.|Fortenberry, J. D.","Roth, A. M.|Wagner, K. D.|Hensel, D. J.|Truong, Q.|Wiehe, S. E.|Rosenberger, J. G.|Fortenberry, J. D."
WOS:000359313300005,Neural activation during risky decision-making in youth at high risk for substance use disorders,"Hulvershorn, LA|Hummer, TA|Fukunaga, R|Leibenluft, E|Finn, P|Cyders, MA|Anand, A|Overhage, L|Dir, A|Brown, J","Hulvershorn, LA|Hummer, TA|Fukunaga, R|Leibenluft, E|Finn, P|Cyders, MA|Anand, A|Overhage, L|Dir, A|Brown, J","Hulvershorn, Leslie A.|Hummer, Tom A.|Fukunaga, Rena|Leibenluft, Ellen|Finn, Peter|Cyders, Melissa A.|Anand, Amit|Overhage, Lauren|Dir, Allyson|Brown, Joshua","Hulvershorn, Leslie A.|Hummer, Tom A.|Fukunaga, Rena|Leibenluft, Ellen|Finn, Peter|Cyders, Melissa A.|Anand, Amit|Overhage, Lauren|Dir, Allyson|Brown, Joshua"
WOS:000362950400048,"Comprehensive US Statewide Smoke-Free Indoor Air Legislation and Secondhand Smoke Exposure, Asthma Prevalence, and Related Doctor Visits: 2007-2011","Lin, HC|Park, JY|Seo, DC","Lin, HC|Park, JY|Seo, DC","Lin, Hsien-Chang|Park, Ji-Yeun|Seo, Dong-Chul","Lin, Hsien-Chang|Park, Ji-Yeun|Seo, Dong-Chul"
WOS:000361374800013,Association of Geroprotective Effects of Metformin and Risk of Open-Angle Glaucoma in Persons With Diabetes Mellitus,"Lin, HC|Stein, JD|Nan, B|Childers, D|Newman-Casey, PA|Thompson, DA|Richards, JE","Lin, HC|Stein, JD|Nan, B|Childers, D|Newman-Casey, PA|Thompson, DA|Richards, JE","Lin, Hsien-Chang|Stein, Joshua D.|Nan, Bin|Childers, David|Newman-Casey, Paula Anne|Thompson, Debra A.|Richards, Julia E.","Lin, Hsien-Chang|Stein, Joshua D.|Nan, Bin|Childers, David|Newman-Casey, Paula Anne|Thompson, Debra A.|Richards, Julia E."
WOS:000359745500006,Does the Relationship Between Cigarette Smoking and Other Key Health Behaviors Vary by Geographic Area Among US Young Adults? A Multilevel Analysis,"Lee, CG|Seo, DC|Middlestadt, SE|Lin, HC","Lee, CG|Seo, DC|Middlestadt, SE|Lin, HC","Lee, Chung Gun|Seo, Dong-Chul|Middlestadt, Susan E.|Lin, Hsien-Chang","Lee, Chung Gun|Seo, Dong-Chul|Middlestadt, Susan E.|Lin, Hsien-Chang"
WOS:000358628300011,Adenosinergic regulation of binge-like ethanol drinking and associated locomotor effects in male C57BL/6J mice,"Fritz, BM|Boehm, SL","Fritz, BM|Boehm, SL","Fritz, Brandon M.|Boehm, Stephen L., II","Fritz, Brandon M.|Boehm, Stephen L., II"
WOS:000358689300012,Job-Related Burnout Among Juvenile Probation Officers: Implications for Mental Health Stigma and Competency,"White, LM|Aalsma, MC|Holloway, ED|Adams, EL|Salyers, MP","White, LM|Aalsma, MC|Holloway, ED|Adams, EL|Salyers, MP","White, Laura M.|Aalsma, Matthew C.|Holloway, Evan D.|Adams, Erin L.|Salyers, Michelle P.","White, Laura M.|Aalsma, Matthew C.|Holloway, Evan D.|Adams, Erin L.|Salyers, Michelle P."
WOS:000358137500014,"Risks, Risk Factors, and Outcomes Associated with Phone and Internet Sexting Among University Students in the United States","Dir, AL|Cyders, MA","Dir, AL|Cyders, MA","Dir, Allyson L.|Cyders, Melissa A.","Dir, Allyson L.|Cyders, Melissa A."
WOS:000358262900022,Tracking Adolescents With Global Positioning System-Enabled Cell Phones to Study Contextual Exposures and Alcohol and Marijuana Use: A Pilot Study,"Byrnes, HF|Miller, BA|Wiebe, DJ|Morrison, CN|Remer, LG|Wiehe, SE","Byrnes, HF|Miller, BA|Wiebe, DJ|Morrison, CN|Remer, LG|Wiehe, SE","Byrnes, Hilary F.|Miller, Brenda A.|Wiebe, Douglas J.|Morrison, Christopher N.|Remer, Lillian G.|Wiehe, Sarah E.","Byrnes, Hilary F.|Miller, Brenda A.|Wiebe, Douglas J.|Morrison, Christopher N.|Remer, Lillian G.|Wiehe, Sarah E."
WOS:000358197600058,"Determining the Drivers of Academic Success in Surgery: An Analysis of 3,850 Faculty","Valsangkar, NP|Zimmers, TA|Kim, BJ|Blanton, C|Joshi, MM|Bell, TM|Nakeeb, A|Dunnington, GL|Koniaris, LG","Valsangkar, NP|Zimmers, TA|Kim, BJ|Blanton, C|Joshi, MM|Bell, TM|Nakeeb, A|Dunnington, GL|Koniaris, LG","Valsangkar, Nakul P.|Zimmers, Teresa A.|Kim, Bradford J.|Blanton, Casi|Joshi, Mugdha M.|Bell, Teresa M.|Nakeeb, Attila|Dunnington, Gary L.|Koniaris, Leonidas G.","Valsangkar, Nakul P.|Zimmers, Teresa A.|Kim, Bradford J.|Blanton, Casi|Joshi, Mugdha M.|Bell, Teresa M.|Nakeeb, Attila|Dunnington, Gary L.|Koniaris, Leonidas G."
WOS:000360294600009,Enrollment in Hispanic Serving Institutions as a Moderator of the Relationship Between Drinking Norms and Quantity of Alcohol Use Among Hispanic College Students,"Vaughan, EL|Chang, TK|Escobar, OS|de Dios, MA","Vaughan, EL|Chang, TK|Escobar, OS|de Dios, MA","Vaughan, Ellen L.|Chang, Tiffany K.|Escobar, Oscar S.|de Dios, Marcel A.","Vaughan, Ellen L.|Chang, Tiffany K.|Escobar, Oscar S.|de Dios, Marcel A."
WOS:000362909400022,"Behavioral Health Care Needs, Detention-Based Care, and Criminal Recidivism at Community Reentry From Juvenile Detention: A Multisite Survival Curve Analysis","Aalsma, MC|White, LM|Lau, KSL|Perkins, A|Monahan, P|Grisso, T","Aalsma, MC|White, LM|Lau, KSL|Perkins, A|Monahan, P|Grisso, T","Aalsma, Matthew C.|White, Laura M.|Lau, Katherine S. L.|Perkins, Anthony|Monahan, Patrick|Grisso, Thomas","Aalsma, Matthew C.|White, Laura M.|Lau, Katherine S. L.|Perkins, Anthony|Monahan, Patrick|Grisso, Thomas"
WOS:000358675700038,"Community outbreak of HIV infection linked to injection drug use of oxymorphone - Indiana, 2015","Duwve, J|Hoover, K|Conrad, C|Galang, R|Hillman, D|Hoots, B|Patel, M|Peters, P|Pontones, P|Roseberry, J|Shields, J|Waterhouse, D|Weidle, P","Duwve, J|Hoover, K|Conrad, C|Galang, R|Hillman, D|Hoots, B|Patel, M|Peters, P|Pontones, P|Roseberry, J|Shields, J|Waterhouse, D|Weidle, P","Duwve, Joan|Hoover, Karen|Conrad, Caitlin|Galang, Romeo|Hillman, Daniel|Hoots, Brooke|Patel, Monita|Peters, Philip|Pontones, Pam|Roseberry, Jeremy|Shields, Jessica|Waterhouse, Dorothy|Weidle, Paul","Duwve, Joan|Hoover, Karen|Conrad, Caitlin|Galang, Romeo|Hillman, Daniel|Hoots, Brooke|Patel, Monita|Peters, Philip|Pontones, Pam|Roseberry, Jeremy|Shields, Jessica|Waterhouse, Dorothy|Weidle, Paul"
